input,score,output,other,match_level,lg_code,pref,county,city,ward,machiaza_id,oaza_cho,chome,koaza,blk_num,blk_id,rsdt_num,rsdt_id,rsdt_num2,rsdt2_id,rsdt_addr_flg,prc_num1,prc_num2,prc_num3,prc_id,lat,lon,coordinate_level,pref_key,city_key,town_key,parcel_key,rsdtblk_key,rsdtdsp_key,spend_time
"北海道滝川市扇町３丁目２番３４号",0.82,"北海道滝川市扇町三丁目2-34",,residential_detail,012254,北海道,,滝川市,,0013003,扇町,三丁目,,2,002,34,034,,,1,,,,,43.568666162,141.892947783,residential_detail,5859364,3592693285,2436358203,,2600368934,1496401167,0.97
"北海道滝川市扇町２丁目７番４号",0.8,"北海道滝川市扇町二丁目7-4",,residential_detail,012254,北海道,,滝川市,,0013002,扇町,二丁目,,7,007,4,004,,,1,,,,,43.565816778,141.890172272,residential_detail,5859364,3592693285,1665562906,,1286892514,2199338120,0.97
"北海道芦別市上芦別町１６６番地の３５",0.84,"北海道芦別市上芦別町166-35","166-35",machiaza_detail,012165,北海道,,芦別市,,0005000,上芦別町,,,,,,,,,0,,,,,43.493035,142.202046,machiaza_detail,5859364,3630676516,1834384062,,,,0.97
"北海道赤平市大町１丁目６番地",0.79,"北海道赤平市大町一丁目6","6",machiaza_detail,012181,北海道,,赤平市,,0006001,大町,一丁目,,,,,,,,0,,,,,43.553357,142.053089,machiaza_detail,5859364,3789594286,2706175062,,,,0.96
"北海道芦別市上芦別町３８番地の１１５",0.84,"北海道芦別市上芦別町38-115","38-115",machiaza_detail,012165,北海道,,芦別市,,0005000,上芦別町,,,,,,,,,0,,,,,43.493035,142.202046,machiaza_detail,5859364,3630676516,1834384062,,,,0.96
"北海道滝川市二の坂町西２丁目５１番地４２",0.85,"北海道滝川市二の坂町西二丁目51-42",,parcel,012254,北海道,,滝川市,,0034002,二の坂町西,二丁目,,,,,,,,1,51,42,,000510004200000,43.580965845,141.916014448,parcel,5859364,3592693285,1062646879,331970786,,,0.96
"北海道滝川市本町２丁目３番５号",0.8,"北海道滝川市本町二丁目3-5",,residential_detail,012254,北海道,,滝川市,,0041002,本町,二丁目,,3,003,5,005,,,1,,,,,43.559506668,141.906992689,residential_detail,5859364,3592693285,3007006845,,3385244481,1161507914,0.95
"北海道砂川市東一条北４丁目１番１０号",0.84,"北海道砂川市東一条北四丁目1-10",,residential_detail,012262,北海道,,砂川市,,0040004,東一条北,四丁目,,1,001,10,010,,,1,,,,,43.495511182,141.908966429,residential_detail,5859364,3814530208,2929517183,,2637244545,1167931438,0.96
"北海道赤平市本町１丁目２番地",0.79,"北海道赤平市本町一丁目2","2",machiaza_detail,012181,北海道,,赤平市,,0032001,本町,一丁目,,,,,,,,0,,,,,43.555259,142.049945,machiaza_detail,5859364,3789594286,2421855025,,,,0.95
"北海道滝川市泉町２８６番地８",0.86,"北海道滝川市泉町286-8",,parcel,012254,北海道,,滝川市,,0006000,泉町,,,,,,,,,0,286,8,,002860000800000,43.579124631,141.906557527,parcel,5859364,3592693285,2948965116,2911733287,,,0.95
"北海道砂川市空知太東一条４丁目１番３９号",0.85,"北海道砂川市空知太東一条四丁目1-39",,residential_detail,012262,北海道,,砂川市,,0012004,空知太東一条,四丁目,,1,001,39,039,,,1,,,,,43.534535599,141.921375059,residential_detail,5859364,3814530208,3719242072,,2582821350,3227670498,0.94
"北海道滝川市江部乙町東１０丁目１１番２４号",0.81,"北海道滝川市江部乙町東十丁目11-24",,residential_detail,012254,北海道,,滝川市,,0012010,江部乙町東,十丁目,,11,011,24,024,,,1,,,,,43.618556902,141.939806524,residential_detail,5859364,3592693285,1093078104,,3907739495,3193122831,0.95
"北海道滝川市泉町１３５番地１",0.86,"北海道滝川市泉町135-1",,parcel,012254,北海道,,滝川市,,0006000,泉町,,,,,,,,,0,135,1,,001350000100000,43.571386882,141.901640697,parcel,5859364,3592693285,2948965116,3502194661,,,0.94
"北海道砂川市西一条北４丁目２０番地",0.83,"北海道砂川市西一条北四丁目20",,parcel,012262,北海道,,砂川市,,0019004,西一条北,四丁目,,,,,,,,1,20,,,000200000000000,43.495575291,141.907699557,parcel,5859364,3814530208,3212989011,3072577998,,,0.94
"北海道芦別市西芦別町１番地",0.85,"北海道芦別市西芦別町1","1",machiaza_detail,012165,北海道,,芦別市,,0029000,西芦別町,,,,,,,,,0,,,,,43.488072,142.174188,machiaza_detail,5859364,3630676516,1556498672,,,,0.93
"北海道滝川市江部乙町６２２番地",0.87,"北海道滝川市江部乙町622","622",machiaza_detail,012254,北海道,,滝川市,,0010000,江部乙町,,,,,,,,,0,,,,,43.636462,141.967886,machiaza_detail,5859364,3592693285,2426721115,,,,0.93
"北海道滝川市緑町４丁目１番２７号",0.82,"北海道滝川市緑町四丁目1-27",,residential_detail,012254,北海道,,滝川市,,0042004,緑町,四丁目,,1,001,27,027,,,1,,,,,43.56011866,141.917215252,residential_detail,5859364,3592693285,2460512504,,3108620934,3720497741,0.92
"北海道砂川市西三条北１５丁目２８番地２８",0.8,"北海道砂川市西三条北十五丁目28-28",,parcel,012262,北海道,,砂川市,,0023015,西三条北,十五丁目,,,,,,,,0,28,28,,000280002800000,43.510546,141.910843,machiaza_detail,5859364,3814530208,4278732186,296934981,,,0.93
